territoire_id,indicateur,valeur
173,acces_route_goudronnee_km,0.6
173,acces_ecole_primaire_km,1.8
173,acces_college_km,5.2
173,pct_douars_sante_plus5km,60.0
166,acces_sante_km,6.9
166,acces_route_goudronnee_km,1.0
166,acces_ecole_primaire_km,1.8
166,acces_college_km,5.1
166,pct_douars_sante_plus5km,53.1
168,acces_sante_km,6.9
168,acces_route_goudronnee_km,0.6
168,acces_ecole_primaire_km,2.2
168,acces_college_km,7.1
168,pct_douars_sante_plus5km,69.0
169,acces_sante_km,7.6
169,acces_route_goudronnee_km,0.7
169,acces_ecole_primaire_km,1.9
169,acces_college_km,7.2
169,pct_douars_sante_plus5km,73.3
179,acces_sante_km,10.6
179,acces_route_goudronnee_km,3.4
179,acces_ecole_primaire_km,1.7
179,acces_college_km,8.5
179,pct_douars_sante_plus5km,76.1
