code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id
10510307.0,Commune de Senada,Féminin,Âge quinquennal (%) - 65-69 ans,4.8,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Âge quinquennal (%) - 70-74 ans,2.9,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Âge quinquennal (%) - 75 ans ou plus,4.8,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Population de 15 ans et plus,2960.0,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,36.5,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,54.1,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.3,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,8.1,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Âge moyen singulier au mariage,23.3,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Indicateur conjoncturel de fécondité,2.19,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Descendance finale des femmes,2.8,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Population de 7-12 ans,452.0,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Population de 10 ans et plus,3312.0,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Population de 15 ans et plus,2960.0,al hoceima,105.0
10510307.0,Commune de Senada,Féminin,Population de 15 ans et plus,2960.0,al hoceima,105.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population légale,7214.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population municipale,7214.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Sexe (%) - Masculin,52.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Sexe (%) - Féminin,48.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 0-4 ans,9.3,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 5-9 ans,10.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 10-14 ans,10.1,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 15-19 ans,8.2,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 20-24 ans,7.2,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 25-29 ans,7.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 30-34 ans,8.7,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 35-39 ans,8.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 40-44 ans,6.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 45-49 ans,4.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 50-54 ans,3.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 55-59 ans,3.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 60-64 ans,4.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 65-69 ans,3.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 70-74 ans,2.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge quinquennal (%) - 75 ans ou plus,2.5,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population de 15 ans et plus,5038.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,43.4,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,51.9,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,0.9,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,3.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Âge moyen singulier au mariage,32.1,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Indicateur conjoncturel de fécondité,2.97,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Descendance finale des femmes,3.6,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population de 7-12 ans,956.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population de 10 ans et plus,5764.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population de 15 ans et plus,5038.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Ensemble,Population de 15 ans et plus,5038.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Population municipale,3754.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 0-4 ans,9.4,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 5-9 ans,10.7,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 10-14 ans,9.8,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 15-19 ans,7.9,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 20-24 ans,8.2,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 25-29 ans,8.1,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 30-34 ans,9.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 35-39 ans,8.7,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 40-44 ans,6.3,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 45-49 ans,4.4,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 50-54 ans,3.3,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 55-59 ans,3.1,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 60-64 ans,3.9,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 65-69 ans,3.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 70-74 ans,2.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Âge quinquennal (%) - 75 ans ou plus,2.2,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,Population de 15 ans et plus,2634.0,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,49.9,al hoceima,106.0
10510305.0,Commune de Bni Gmil Maksouline,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,48.8,al hoceima,106.0
