territoire_id,indicateur,valeur
71,Mode de transport (%) - Autre,0.0
71,Mode de transport (%) - Ne se déplace pas,16.1
72,Population sédentaire active occupée (15+),2141.0
72,Mode de transport (%) - À pieds,45.8
72,Mode de transport (%) - Motocycle/ Bicyclette,1.9
72,Mode de transport (%) - Voiture privée,3.7
72,Mode de transport (%) - Bus,11.3
72,Mode de transport (%) - Taxi,1.7
72,Mode de transport (%) - Transport de l'employeur / Etablissement,1.0
72,Mode de transport (%) - Train,0.0
72,Mode de transport (%) - Tram,0.0
72,Mode de transport (%) - Transport informel,2.0
72,Mode de transport (%) - Animaux,3.3
72,Mode de transport (%) - Autre,0.2
72,Mode de transport (%) - Ne se déplace pas,29.1
73,Population sédentaire active occupée (15+),5753.0
73,Mode de transport (%) - À pieds,46.8
73,Mode de transport (%) - Motocycle/ Bicyclette,2.7
73,Mode de transport (%) - Voiture privée,5.5
73,Mode de transport (%) - Bus,6.9
73,Mode de transport (%) - Taxi,3.4
73,Mode de transport (%) - Transport de l'employeur / Etablissement,19.4
73,Mode de transport (%) - Train,0.1
73,Mode de transport (%) - Tram,0.0
73,Mode de transport (%) - Transport informel,3.8
73,Mode de transport (%) - Animaux,0.0
73,Mode de transport (%) - Autre,0.3
73,Mode de transport (%) - Ne se déplace pas,11.0
74,Population sédentaire active occupée (15+),3884.0
74,Mode de transport (%) - À pieds,33.5
74,Mode de transport (%) - Motocycle/ Bicyclette,5.5
74,Mode de transport (%) - Voiture privée,10.2
74,Mode de transport (%) - Bus,12.8
74,Mode de transport (%) - Taxi,7.4
74,Mode de transport (%) - Transport de l'employeur / Etablissement,23.4
74,Mode de transport (%) - Train,0.0
74,Mode de transport (%) - Tram,0.0
74,Mode de transport (%) - Transport informel,1.2
74,Mode de transport (%) - Animaux,0.0
74,Mode de transport (%) - Autre,1.4
74,Mode de transport (%) - Ne se déplace pas,4.7
75,Population sédentaire active occupée (15+),4121.0
75,Mode de transport (%) - À pieds,42.2
75,Mode de transport (%) - Motocycle/ Bicyclette,2.6
75,Mode de transport (%) - Voiture privée,10.1
75,Mode de transport (%) - Bus,8.0
75,Mode de transport (%) - Taxi,10.2
75,Mode de transport (%) - Transport de l'employeur / Etablissement,18.9
75,Mode de transport (%) - Train,0.0
75,Mode de transport (%) - Tram,0.0
75,Mode de transport (%) - Transport informel,3.7
75,Mode de transport (%) - Animaux,0.2
75,Mode de transport (%) - Autre,0.6
75,Mode de transport (%) - Ne se déplace pas,3.4
76,Population sédentaire active occupée (15+),3031.0
76,Mode de transport (%) - À pieds,34.3
76,Mode de transport (%) - Motocycle/ Bicyclette,5.4
76,Mode de transport (%) - Voiture privée,6.7
76,Mode de transport (%) - Bus,5.1
76,Mode de transport (%) - Taxi,8.9
76,Mode de transport (%) - Transport de l'employeur / Etablissement,14.2
76,Mode de transport (%) - Train,0.1
76,Mode de transport (%) - Tram,0.0
76,Mode de transport (%) - Transport informel,0.4
76,Mode de transport (%) - Animaux,0.2
76,Mode de transport (%) - Autre,0.4
76,Mode de transport (%) - Ne se déplace pas,24.3
77,Population sédentaire active occupée (15+),4432.0
77,Mode de transport (%) - À pieds,14.1
77,Mode de transport (%) - Motocycle/ Bicyclette,3.9
77,Mode de transport (%) - Voiture privée,8.1
77,Mode de transport (%) - Bus,5.4
77,Mode de transport (%) - Taxi,4.0
77,Mode de transport (%) - Transport de l'employeur / Etablissement,5.7
77,Mode de transport (%) - Train,0.0
77,Mode de transport (%) - Tram,0.0
77,Mode de transport (%) - Transport informel,28.2
77,Mode de transport (%) - Animaux,0.1
77,Mode de transport (%) - Autre,0.3
77,Mode de transport (%) - Ne se déplace pas,30.1
78,Population sédentaire active occupée (15+),2718.0
78,Mode de transport (%) - À pieds,36.9
78,Mode de transport (%) - Motocycle/ Bicyclette,12.3
78,Mode de transport (%) - Voiture privée,5.1
78,Mode de transport (%) - Bus,0.6
78,Mode de transport (%) - Taxi,8.4
78,Mode de transport (%) - Transport de l'employeur / Etablissement,4.4
78,Mode de transport (%) - Train,0.0
78,Mode de transport (%) - Tram,0.0
78,Mode de transport (%) - Transport informel,13.2
78,Mode de transport (%) - Animaux,0.0
78,Mode de transport (%) - Autre,0.2
78,Mode de transport (%) - Ne se déplace pas,18.9
79,Population sédentaire active occupée (15+),3431.0
79,Mode de transport (%) - À pieds,38.7
79,Mode de transport (%) - Motocycle/ Bicyclette,9.0
79,Mode de transport (%) - Voiture privée,9.3
79,Mode de transport (%) - Bus,2.1
79,Mode de transport (%) - Taxi,7.7
79,Mode de transport (%) - Transport de l'employeur / Etablissement,16.0
79,Mode de transport (%) - Train,0.0
79,Mode de transport (%) - Tram,0.0
79,Mode de transport (%) - Transport informel,11.2
79,Mode de transport (%) - Animaux,0.0
79,Mode de transport (%) - Autre,0.3
79,Mode de transport (%) - Ne se déplace pas,5.8
80,Population sédentaire active occupée (15+),27970.0
80,Mode de transport (%) - À pieds,52.5
80,Mode de transport (%) - Motocycle/ Bicyclette,14.9
80,Mode de transport (%) - Voiture privée,9.5
80,Mode de transport (%) - Bus,2.4
80,Mode de transport (%) - Taxi,7.1
80,Mode de transport (%) - Transport de l'employeur / Etablissement,6.7
80,Mode de transport (%) - Train,0.7
80,Mode de transport (%) - Tram,0.0
80,Mode de transport (%) - Transport informel,1.0
80,Mode de transport (%) - Animaux,0.1
80,Mode de transport (%) - Autre,0.5
80,Mode de transport (%) - Ne se déplace pas,4.6
81,Population sédentaire active occupée (15+),36674.0
81,Mode de transport (%) - À pieds,45.3
81,Mode de transport (%) - Motocycle/ Bicyclette,5.7
81,Mode de transport (%) - Voiture privée,11.9
81,Mode de transport (%) - Bus,3.0
81,Mode de transport (%) - Taxi,10.3
81,Mode de transport (%) - Transport de l'employeur / Etablissement,17.3
81,Mode de transport (%) - Train,0.0
81,Mode de transport (%) - Tram,0.0
81,Mode de transport (%) - Transport informel,0.3
81,Mode de transport (%) - Animaux,0.1
81,Mode de transport (%) - Autre,0.7
81,Mode de transport (%) - Ne se déplace pas,5.3
82,Population sédentaire active occupée (15+),12473.0
82,Mode de transport (%) - À pieds,58.2
82,Mode de transport (%) - Motocycle/ Bicyclette,7.1
82,Mode de transport (%) - Voiture privée,6.2
82,Mode de transport (%) - Bus,1.1
82,Mode de transport (%) - Taxi,2.3
82,Mode de transport (%) - Transport de l'employeur / Etablissement,12.1
82,Mode de transport (%) - Train,0.0
82,Mode de transport (%) - Tram,0.0
82,Mode de transport (%) - Transport informel,5.4
82,Mode de transport (%) - Animaux,2.0
82,Mode de transport (%) - Autre,0.3
82,Mode de transport (%) - Ne se déplace pas,5.3
83,Population sédentaire active occupée (15+),6278.0
83,Mode de transport (%) - À pieds,39.2
83,Mode de transport (%) - Motocycle/ Bicyclette,9.6
83,Mode de transport (%) - Voiture privée,3.3
83,Mode de transport (%) - Bus,0.3
83,Mode de transport (%) - Taxi,5.5
83,Mode de transport (%) - Transport de l'employeur / Etablissement,27.1
83,Mode de transport (%) - Train,0.2
83,Mode de transport (%) - Tram,0.0
83,Mode de transport (%) - Transport informel,2.4
83,Mode de transport (%) - Animaux,0.8
83,Mode de transport (%) - Autre,1.1
83,Mode de transport (%) - Ne se déplace pas,10.4
84,Population sédentaire active occupée (15+),4151.0
84,Mode de transport (%) - À pieds,34.8
84,Mode de transport (%) - Motocycle/ Bicyclette,25.2
84,Mode de transport (%) - Voiture privée,3.9
84,Mode de transport (%) - Bus,1.1
84,Mode de transport (%) - Taxi,10.2
84,Mode de transport (%) - Transport de l'employeur / Etablissement,9.6
84,Mode de transport (%) - Train,0.3
84,Mode de transport (%) - Tram,0.0
84,Mode de transport (%) - Transport informel,1.1
84,Mode de transport (%) - Animaux,6.9
84,Mode de transport (%) - Autre,0.7
84,Mode de transport (%) - Ne se déplace pas,6.1
85,Population sédentaire active occupée (15+),1733.0
85,Mode de transport (%) - À pieds,75.7
85,Mode de transport (%) - Motocycle/ Bicyclette,0.8
85,Mode de transport (%) - Voiture privée,2.2
85,Mode de transport (%) - Bus,0.4
85,Mode de transport (%) - Taxi,2.5
85,Mode de transport (%) - Transport de l'employeur / Etablissement,3.5
85,Mode de transport (%) - Train,0.0
85,Mode de transport (%) - Tram,0.0
85,Mode de transport (%) - Transport informel,0.3
85,Mode de transport (%) - Animaux,8.2
85,Mode de transport (%) - Autre,0.3
85,Mode de transport (%) - Ne se déplace pas,6.1
86,Population sédentaire active occupée (15+),1827.0
86,Mode de transport (%) - À pieds,64.4
86,Mode de transport (%) - Motocycle/ Bicyclette,2.4
86,Mode de transport (%) - Voiture privée,0.6
86,Mode de transport (%) - Bus,0.0
86,Mode de transport (%) - Taxi,1.6
86,Mode de transport (%) - Transport de l'employeur / Etablissement,4.0
86,Mode de transport (%) - Train,0.0
86,Mode de transport (%) - Tram,0.0
86,Mode de transport (%) - Transport informel,4.8
86,Mode de transport (%) - Animaux,21.3
86,Mode de transport (%) - Autre,0.2
86,Mode de transport (%) - Ne se déplace pas,0.8
87,Population sédentaire active occupée (15+),3681.0
87,Mode de transport (%) - À pieds,78.2
87,Mode de transport (%) - Motocycle/ Bicyclette,1.0
87,Mode de transport (%) - Voiture privée,1.8
87,Mode de transport (%) - Bus,0.9
87,Mode de transport (%) - Taxi,0.4
87,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
87,Mode de transport (%) - Train,0.0
87,Mode de transport (%) - Tram,0.0
87,Mode de transport (%) - Transport informel,0.8
87,Mode de transport (%) - Animaux,13.7
87,Mode de transport (%) - Autre,0.6
87,Mode de transport (%) - Ne se déplace pas,1.2
88,Population sédentaire active occupée (15+),1586.0
88,Mode de transport (%) - À pieds,81.6
88,Mode de transport (%) - Motocycle/ Bicyclette,2.0
88,Mode de transport (%) - Voiture privée,5.0
88,Mode de transport (%) - Bus,1.0
88,Mode de transport (%) - Taxi,1.6
88,Mode de transport (%) - Transport de l'employeur / Etablissement,2.1
88,Mode de transport (%) - Train,0.0
88,Mode de transport (%) - Tram,0.0
88,Mode de transport (%) - Transport informel,3.1
88,Mode de transport (%) - Animaux,0.3
88,Mode de transport (%) - Autre,0.1
88,Mode de transport (%) - Ne se déplace pas,3.3
89,Population sédentaire active occupée (15+),794.0
89,Mode de transport (%) - À pieds,74.1
89,Mode de transport (%) - Motocycle/ Bicyclette,1.3
89,Mode de transport (%) - Voiture privée,2.3
89,Mode de transport (%) - Bus,1.8
89,Mode de transport (%) - Taxi,1.6
89,Mode de transport (%) - Transport de l'employeur / Etablissement,1.9
89,Mode de transport (%) - Train,0.0
89,Mode de transport (%) - Tram,0.0
89,Mode de transport (%) - Transport informel,4.4
89,Mode de transport (%) - Animaux,5.2
89,Mode de transport (%) - Autre,0.9
89,Mode de transport (%) - Ne se déplace pas,6.7
90,Population sédentaire active occupée (15+),1762.0
90,Mode de transport (%) - À pieds,57.5
90,Mode de transport (%) - Motocycle/ Bicyclette,1.4
90,Mode de transport (%) - Voiture privée,1.8
90,Mode de transport (%) - Bus,2.9
90,Mode de transport (%) - Taxi,1.6
90,Mode de transport (%) - Transport de l'employeur / Etablissement,2.9
90,Mode de transport (%) - Train,0.0
90,Mode de transport (%) - Tram,0.0
90,Mode de transport (%) - Transport informel,1.3
90,Mode de transport (%) - Animaux,2.6
90,Mode de transport (%) - Autre,0.9
90,Mode de transport (%) - Ne se déplace pas,27.2
91,Population sédentaire active occupée (15+),1987.0
91,Mode de transport (%) - À pieds,69.7
91,Mode de transport (%) - Motocycle/ Bicyclette,1.8
91,Mode de transport (%) - Voiture privée,3.5
91,Mode de transport (%) - Bus,1.0
91,Mode de transport (%) - Taxi,3.3
91,Mode de transport (%) - Transport de l'employeur / Etablissement,2.0
91,Mode de transport (%) - Train,0.0
91,Mode de transport (%) - Tram,0.0
91,Mode de transport (%) - Transport informel,2.6
91,Mode de transport (%) - Animaux,10.6
91,Mode de transport (%) - Autre,0.2
91,Mode de transport (%) - Ne se déplace pas,5.4
92,Population sédentaire active occupée (15+),850.0
92,Mode de transport (%) - À pieds,72.4
92,Mode de transport (%) - Motocycle/ Bicyclette,0.8
92,Mode de transport (%) - Voiture privée,1.5
92,Mode de transport (%) - Bus,0.4
92,Mode de transport (%) - Taxi,2.4
92,Mode de transport (%) - Transport de l'employeur / Etablissement,1.6
92,Mode de transport (%) - Train,0.0
92,Mode de transport (%) - Tram,0.0
92,Mode de transport (%) - Transport informel,0.9
92,Mode de transport (%) - Animaux,17.2
92,Mode de transport (%) - Autre,0.6
92,Mode de transport (%) - Ne se déplace pas,2.2
93,Population sédentaire active occupée (15+),4255.0
93,Mode de transport (%) - À pieds,36.3
93,Mode de transport (%) - Motocycle/ Bicyclette,5.6
93,Mode de transport (%) - Voiture privée,4.7
93,Mode de transport (%) - Bus,6.1
93,Mode de transport (%) - Taxi,17.3
93,Mode de transport (%) - Transport de l'employeur / Etablissement,20.0
93,Mode de transport (%) - Train,0.0
93,Mode de transport (%) - Tram,0.0
93,Mode de transport (%) - Transport informel,1.9
93,Mode de transport (%) - Animaux,0.8
93,Mode de transport (%) - Autre,1.1
93,Mode de transport (%) - Ne se déplace pas,6.2
94,Population sédentaire active occupée (15+),3169.0
94,Mode de transport (%) - À pieds,44.2
94,Mode de transport (%) - Motocycle/ Bicyclette,1.0
94,Mode de transport (%) - Voiture privée,6.9
94,Mode de transport (%) - Bus,0.7
94,Mode de transport (%) - Taxi,5.2
94,Mode de transport (%) - Transport de l'employeur / Etablissement,5.8
94,Mode de transport (%) - Train,0.3
94,Mode de transport (%) - Tram,0.0
94,Mode de transport (%) - Transport informel,14.3
94,Mode de transport (%) - Animaux,5.2
94,Mode de transport (%) - Autre,8.2
94,Mode de transport (%) - Ne se déplace pas,8.3
95,Population sédentaire active occupée (15+),4127.0
95,Mode de transport (%) - À pieds,50.8
95,Mode de transport (%) - Motocycle/ Bicyclette,4.3
95,Mode de transport (%) - Voiture privée,1.5
95,Mode de transport (%) - Bus,3.9
95,Mode de transport (%) - Taxi,8.2
95,Mode de transport (%) - Transport de l'employeur / Etablissement,14.6
95,Mode de transport (%) - Train,0.1
95,Mode de transport (%) - Tram,0.0
95,Mode de transport (%) - Transport informel,4.2
95,Mode de transport (%) - Animaux,2.3
95,Mode de transport (%) - Autre,0.4
95,Mode de transport (%) - Ne se déplace pas,9.6
96,Population sédentaire active occupée (15+),3106.0
96,Mode de transport (%) - À pieds,52.5
96,Mode de transport (%) - Motocycle/ Bicyclette,9.4
96,Mode de transport (%) - Voiture privée,0.7
96,Mode de transport (%) - Bus,1.9
96,Mode de transport (%) - Taxi,12.4
96,Mode de transport (%) - Transport de l'employeur / Etablissement,10.5
96,Mode de transport (%) - Train,0.0
96,Mode de transport (%) - Tram,0.0
96,Mode de transport (%) - Transport informel,4.2
96,Mode de transport (%) - Animaux,3.8
96,Mode de transport (%) - Autre,0.6
96,Mode de transport (%) - Ne se déplace pas,3.8
97,Population sédentaire active occupée (15+),3013.0
97,Mode de transport (%) - À pieds,40.1
97,Mode de transport (%) - Motocycle/ Bicyclette,2.5
97,Mode de transport (%) - Voiture privée,3.8
97,Mode de transport (%) - Bus,1.5
97,Mode de transport (%) - Taxi,6.4
97,Mode de transport (%) - Transport de l'employeur / Etablissement,13.2
97,Mode de transport (%) - Train,0.4
97,Mode de transport (%) - Tram,0.0
97,Mode de transport (%) - Transport informel,10.2
97,Mode de transport (%) - Animaux,7.8
97,Mode de transport (%) - Autre,0.3
97,Mode de transport (%) - Ne se déplace pas,13.7
98,Population sédentaire active occupée (15+),3154.0
98,Mode de transport (%) - À pieds,63.6
98,Mode de transport (%) - Motocycle/ Bicyclette,3.3
98,Mode de transport (%) - Voiture privée,3.3
98,Mode de transport (%) - Bus,2.6
98,Mode de transport (%) - Taxi,6.4
98,Mode de transport (%) - Transport de l'employeur / Etablissement,6.0
98,Mode de transport (%) - Train,0.1
98,Mode de transport (%) - Tram,0.0
98,Mode de transport (%) - Transport informel,8.4
98,Mode de transport (%) - Animaux,2.3
98,Mode de transport (%) - Autre,0.4
98,Mode de transport (%) - Ne se déplace pas,3.5
99,Population sédentaire active occupée (15+),13647.0
99,Mode de transport (%) - À pieds,47.2
99,Mode de transport (%) - Motocycle/ Bicyclette,2.9
99,Mode de transport (%) - Voiture privée,22.9
99,Mode de transport (%) - Bus,0.7
99,Mode de transport (%) - Taxi,15.9
99,Mode de transport (%) - Transport de l'employeur / Etablissement,4.2
99,Mode de transport (%) - Train,0.0
99,Mode de transport (%) - Tram,0.0
99,Mode de transport (%) - Transport informel,0.2
99,Mode de transport (%) - Animaux,0.0
99,Mode de transport (%) - Autre,0.5
99,Mode de transport (%) - Ne se déplace pas,5.3
100,Population sédentaire active occupée (15+),3978.0
100,Mode de transport (%) - À pieds,55.4
100,Mode de transport (%) - Motocycle/ Bicyclette,9.0
100,Mode de transport (%) - Voiture privée,20.1
100,Mode de transport (%) - Bus,0.1
100,Mode de transport (%) - Taxi,6.6
100,Mode de transport (%) - Transport de l'employeur / Etablissement,2.5
100,Mode de transport (%) - Train,0.0
100,Mode de transport (%) - Tram,0.0
100,Mode de transport (%) - Transport informel,0.8
100,Mode de transport (%) - Animaux,0.2
100,Mode de transport (%) - Autre,1.5
100,Mode de transport (%) - Ne se déplace pas,3.8
101,Population sédentaire active occupée (15+),7398.0
101,Mode de transport (%) - À pieds,48.3
101,Mode de transport (%) - Motocycle/ Bicyclette,10.4
101,Mode de transport (%) - Voiture privée,22.1
101,Mode de transport (%) - Bus,0.7
101,Mode de transport (%) - Taxi,8.9
101,Mode de transport (%) - Transport de l'employeur / Etablissement,3.1
101,Mode de transport (%) - Train,0.1
101,Mode de transport (%) - Tram,0.0
101,Mode de transport (%) - Transport informel,1.1
101,Mode de transport (%) - Animaux,0.0
101,Mode de transport (%) - Autre,0.3
101,Mode de transport (%) - Ne se déplace pas,5.0
102,Population sédentaire active occupée (15+),3410.0
102,Mode de transport (%) - À pieds,60.1
102,Mode de transport (%) - Motocycle/ Bicyclette,1.1
102,Mode de transport (%) - Voiture privée,14.0
102,Mode de transport (%) - Bus,1.9
102,Mode de transport (%) - Taxi,2.4
102,Mode de transport (%) - Transport de l'employeur / Etablissement,1.7
102,Mode de transport (%) - Train,0.0
102,Mode de transport (%) - Tram,0.0
102,Mode de transport (%) - Transport informel,11.0
102,Mode de transport (%) - Animaux,0.0
102,Mode de transport (%) - Autre,0.5
102,Mode de transport (%) - Ne se déplace pas,7.3
103,Population sédentaire active occupée (15+),1382.0
103,Mode de transport (%) - À pieds,23.4
103,Mode de transport (%) - Motocycle/ Bicyclette,6.3
103,Mode de transport (%) - Voiture privée,27.4
103,Mode de transport (%) - Bus,2.2
103,Mode de transport (%) - Taxi,23.2
103,Mode de transport (%) - Transport de l'employeur / Etablissement,6.9
103,Mode de transport (%) - Train,0.1
103,Mode de transport (%) - Tram,0.0
103,Mode de transport (%) - Transport informel,0.4
103,Mode de transport (%) - Animaux,0.0
103,Mode de transport (%) - Autre,1.6
103,Mode de transport (%) - Ne se déplace pas,8.5
104,Population sédentaire active occupée (15+),1282.0
104,Mode de transport (%) - À pieds,45.6
104,Mode de transport (%) - Motocycle/ Bicyclette,6.9
104,Mode de transport (%) - Voiture privée,7.6
104,Mode de transport (%) - Bus,6.3
104,Mode de transport (%) - Taxi,7.3
104,Mode de transport (%) - Transport de l'employeur / Etablissement,5.9
104,Mode de transport (%) - Train,0.0
104,Mode de transport (%) - Tram,0.0
104,Mode de transport (%) - Transport informel,8.3
104,Mode de transport (%) - Animaux,2.0
104,Mode de transport (%) - Autre,0.3
104,Mode de transport (%) - Ne se déplace pas,9.8
105,Population sédentaire active occupée (15+),1519.0
105,Mode de transport (%) - À pieds,74.4
105,Mode de transport (%) - Motocycle/ Bicyclette,1.8
105,Mode de transport (%) - Voiture privée,2.8
105,Mode de transport (%) - Bus,0.0
105,Mode de transport (%) - Taxi,2.8
105,Mode de transport (%) - Transport de l'employeur / Etablissement,1.7
105,Mode de transport (%) - Train,0.0
105,Mode de transport (%) - Tram,0.0
105,Mode de transport (%) - Transport informel,2.6
105,Mode de transport (%) - Animaux,5.1
105,Mode de transport (%) - Autre,0.3
105,Mode de transport (%) - Ne se déplace pas,8.4
106,Population sédentaire active occupée (15+),1469.0
106,Mode de transport (%) - À pieds,58.0
106,Mode de transport (%) - Motocycle/ Bicyclette,0.3
106,Mode de transport (%) - Voiture privée,1.8
106,Mode de transport (%) - Bus,0.3
106,Mode de transport (%) - Taxi,0.3
106,Mode de transport (%) - Transport de l'employeur / Etablissement,1.3
106,Mode de transport (%) - Train,0.0
106,Mode de transport (%) - Tram,0.0
106,Mode de transport (%) - Transport informel,15.4
106,Mode de transport (%) - Animaux,2.3
106,Mode de transport (%) - Autre,0.5
106,Mode de transport (%) - Ne se déplace pas,19.7
107,Population sédentaire active occupée (15+),1530.0
107,Mode de transport (%) - À pieds,61.5
107,Mode de transport (%) - Motocycle/ Bicyclette,0.9
107,Mode de transport (%) - Voiture privée,2.9
107,Mode de transport (%) - Bus,0.7
107,Mode de transport (%) - Taxi,0.8
107,Mode de transport (%) - Transport de l'employeur / Etablissement,0.3
107,Mode de transport (%) - Train,0.0
107,Mode de transport (%) - Tram,0.0
107,Mode de transport (%) - Transport informel,3.7
107,Mode de transport (%) - Animaux,7.5
107,Mode de transport (%) - Autre,0.8
107,Mode de transport (%) - Ne se déplace pas,21.0
108,Population sédentaire active occupée (15+),503.0
108,Mode de transport (%) - À pieds,54.1
108,Mode de transport (%) - Motocycle/ Bicyclette,0.6
108,Mode de transport (%) - Voiture privée,3.2
108,Mode de transport (%) - Bus,0.2
108,Mode de transport (%) - Taxi,1.0
108,Mode de transport (%) - Transport de l'employeur / Etablissement,0.4
108,Mode de transport (%) - Train,0.0
108,Mode de transport (%) - Tram,0.0
108,Mode de transport (%) - Transport informel,5.6
108,Mode de transport (%) - Animaux,34.2
108,Mode de transport (%) - Autre,0.2
108,Mode de transport (%) - Ne se déplace pas,0.6
109,Population sédentaire active occupée (15+),721.0
109,Mode de transport (%) - À pieds,66.9
109,Mode de transport (%) - Motocycle/ Bicyclette,2.5
109,Mode de transport (%) - Voiture privée,4.4
109,Mode de transport (%) - Bus,0.3
109,Mode de transport (%) - Taxi,4.7
109,Mode de transport (%) - Transport de l'employeur / Etablissement,3.7
109,Mode de transport (%) - Train,0.0
109,Mode de transport (%) - Tram,0.0
109,Mode de transport (%) - Transport informel,1.5
109,Mode de transport (%) - Animaux,9.4
109,Mode de transport (%) - Autre,0.0
109,Mode de transport (%) - Ne se déplace pas,6.5
110,Population sédentaire active occupée (15+),185.0
110,Mode de transport (%) - À pieds,16.8
110,Mode de transport (%) - Motocycle/ Bicyclette,9.7
110,Mode de transport (%) - Voiture privée,3.2
110,Mode de transport (%) - Bus,0.0
110,Mode de transport (%) - Taxi,8.1
110,Mode de transport (%) - Transport de l'employeur / Etablissement,0.5
110,Mode de transport (%) - Train,0.0
110,Mode de transport (%) - Tram,0.0
110,Mode de transport (%) - Transport informel,37.3
110,Mode de transport (%) - Animaux,2.7
110,Mode de transport (%) - Autre,0.0
110,Mode de transport (%) - Ne se déplace pas,21.6
111,Population sédentaire active occupée (15+),1098.0
111,Mode de transport (%) - À pieds,53.6
111,Mode de transport (%) - Motocycle/ Bicyclette,2.7
111,Mode de transport (%) - Voiture privée,8.3
111,Mode de transport (%) - Bus,1.0
111,Mode de transport (%) - Taxi,22.5
111,Mode de transport (%) - Transport de l'employeur / Etablissement,1.9
111,Mode de transport (%) - Train,0.0
111,Mode de transport (%) - Tram,0.0
111,Mode de transport (%) - Transport informel,4.0
111,Mode de transport (%) - Animaux,0.5
111,Mode de transport (%) - Autre,0.9
111,Mode de transport (%) - Ne se déplace pas,4.6
112,Population sédentaire active occupée (15+),2844.0
112,Mode de transport (%) - À pieds,41.8
112,Mode de transport (%) - Motocycle/ Bicyclette,17.5
112,Mode de transport (%) - Voiture privée,13.3
112,Mode de transport (%) - Bus,1.9
112,Mode de transport (%) - Taxi,11.6
112,Mode de transport (%) - Transport de l'employeur / Etablissement,4.7
112,Mode de transport (%) - Train,0.1
112,Mode de transport (%) - Tram,0.0
112,Mode de transport (%) - Transport informel,2.6
112,Mode de transport (%) - Animaux,0.2
112,Mode de transport (%) - Autre,0.3
112,Mode de transport (%) - Ne se déplace pas,6.0
113,Population sédentaire active occupée (15+),663.0
113,Mode de transport (%) - À pieds,14.5
113,Mode de transport (%) - Motocycle/ Bicyclette,7.5
113,Mode de transport (%) - Voiture privée,16.9
113,Mode de transport (%) - Bus,0.0
113,Mode de transport (%) - Taxi,53.2
113,Mode de transport (%) - Transport de l'employeur / Etablissement,2.3
113,Mode de transport (%) - Train,0.0
113,Mode de transport (%) - Tram,0.0
113,Mode de transport (%) - Transport informel,0.6
113,Mode de transport (%) - Animaux,0.2
113,Mode de transport (%) - Autre,0.0
113,Mode de transport (%) - Ne se déplace pas,4.8
114,Population sédentaire active occupée (15+),782.0
114,Mode de transport (%) - À pieds,35.4
114,Mode de transport (%) - Motocycle/ Bicyclette,7.0
114,Mode de transport (%) - Voiture privée,8.8
114,Mode de transport (%) - Bus,1.5
114,Mode de transport (%) - Taxi,24.4
114,Mode de transport (%) - Transport de l'employeur / Etablissement,4.3
114,Mode de transport (%) - Train,0.0
114,Mode de transport (%) - Tram,0.0
114,Mode de transport (%) - Transport informel,4.9
114,Mode de transport (%) - Animaux,0.5
114,Mode de transport (%) - Autre,3.7
114,Mode de transport (%) - Ne se déplace pas,9.3
115,Population sédentaire active occupée (15+),736.0
115,Mode de transport (%) - À pieds,32.7
115,Mode de transport (%) - Motocycle/ Bicyclette,2.7
115,Mode de transport (%) - Voiture privée,4.2
115,Mode de transport (%) - Bus,4.2
115,Mode de transport (%) - Taxi,0.8
115,Mode de transport (%) - Transport de l'employeur / Etablissement,1.4
115,Mode de transport (%) - Train,0.0
115,Mode de transport (%) - Tram,0.0
115,Mode de transport (%) - Transport informel,7.3
115,Mode de transport (%) - Animaux,35.9
115,Mode de transport (%) - Autre,0.1
115,Mode de transport (%) - Ne se déplace pas,10.6
116,Population sédentaire active occupée (15+),898.0
116,Mode de transport (%) - À pieds,70.6
116,Mode de transport (%) - Motocycle/ Bicyclette,2.2
116,Mode de transport (%) - Voiture privée,6.2
116,Mode de transport (%) - Bus,2.0
116,Mode de transport (%) - Taxi,3.8
116,Mode de transport (%) - Transport de l'employeur / Etablissement,1.1
116,Mode de transport (%) - Train,0.0
116,Mode de transport (%) - Tram,0.0
116,Mode de transport (%) - Transport informel,6.2
116,Mode de transport (%) - Animaux,0.2
116,Mode de transport (%) - Autre,0.3
116,Mode de transport (%) - Ne se déplace pas,7.2
117,Population sédentaire active occupée (15+),471.0
117,Mode de transport (%) - À pieds,45.2
117,Mode de transport (%) - Motocycle/ Bicyclette,3.4
117,Mode de transport (%) - Voiture privée,7.6
117,Mode de transport (%) - Bus,1.3
117,Mode de transport (%) - Taxi,27.4
117,Mode de transport (%) - Transport de l'employeur / Etablissement,3.8
117,Mode de transport (%) - Train,0.0
117,Mode de transport (%) - Tram,0.0
117,Mode de transport (%) - Transport informel,2.3
117,Mode de transport (%) - Animaux,0.4
117,Mode de transport (%) - Autre,0.0
117,Mode de transport (%) - Ne se déplace pas,8.5
118,Population sédentaire active occupée (15+),1269.0
118,Mode de transport (%) - À pieds,27.9
118,Mode de transport (%) - Motocycle/ Bicyclette,7.2
118,Mode de transport (%) - Voiture privée,16.5
118,Mode de transport (%) - Bus,0.5
118,Mode de transport (%) - Taxi,32.9
118,Mode de transport (%) - Transport de l'employeur / Etablissement,3.7
118,Mode de transport (%) - Train,0.0
118,Mode de transport (%) - Tram,0.0
118,Mode de transport (%) - Transport informel,1.4
118,Mode de transport (%) - Animaux,0.0
118,Mode de transport (%) - Autre,0.1
