etablissement_id,nom_etablissement,adresse,commune,province,region,type_etablissement,fk_territoire,commune_norm,territoire_id_commune
793,ECOLE PRIMAIRE EL KHAIR,QUARTIER ELKHAIR1BNI MAKADA TANGER,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
794,Ecole Primaire BNI OUASSINE,DOUAR BNI OUASSINE CBAHRAOYINE,Al Bahraoyine,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,primaire,fahs anjra,al bahraoyine,74
795,SS AGHERMALEK,DOUAR AGHERMALEK  CRMTIOUA,M'tioua,Chefchaouen,Tanger-Tetouan-Al Hoceima,primaire,chefchaouen,m'tioua,140
796,ECOLE PRIMAIRE THOURIA SEKKAT,ecole primaire thouria sekkat route achakar COMMUN,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
797,ss ABOU AL KACIM ACHABI,CU OUED LAOU,Oued Laou,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,oued laou,52
798,ECOLE AL FKIH ASSARRAJE,Hay SALAM AV NASR MDIQ,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,m'diq,46
799,ECOLE PRIMAIRE JAHID,HAY TANJAH BALIA COMMUNE CHARF,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
800,Ecole Dar Dmana,LOT NAHDA,Ouezzane,Ouezzane,Tanger-Tetouan-Al Hoceima,primaire,ouezzane,ouezzane,163
801,MEDERSATCOM MNOUD, Douar Mnoud  COMMUNE NEKOR,Nekkour,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,nekkour,111
802,ECOLE AOULAD BEN ALLAL,DOUAR aOULAD BEN ALLAL TANAQOUB,Tanaqoub,Chefchaouen,Tanger-Tetouan-Al Hoceima,primaire,chefchaouen,tanaqoub,154
803,ECOLE EL MESKA ,DOUAR EL MESKA C MOKRISSAT,Moqrisset,Ouezzane,Tanger-Tetouan-Al Hoceima,primaire,ouezzane,moqrissat,176
804,ECOLE PRIMAIRE OULAD ATTIA,dOUAR OULad ATTIA COMMUNE SIDI YAMANI,Sidi Lyamani,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,sidi lyamani,45
805,ECOLE PRIMAIRE BOUGDOUR,madchar bougdour commune hajrat nhal,HJAR ENNHAL,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,hjar ennhal,37
806,ecole MOHAMMED SEBBAGH,LOTISSEMENT AL OUIKAYA TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
807,ECOLE AL AHD AL JADID,QUARTIER AHRIK av el makbara MARTIL,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,martil,48
808,ecole AHMED BOUKMAKH,QUARTIER ANNAKATA ,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
809,ECOLE BAB SOUK,BAB SOUK CHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,primaire,chefchaouen,chefchaouen,135
810,ECOLE PRIMAIRE HASSAN 2,AZIB L HAJ KADDOURROUTE DE RABATTANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
811,SECTEUR SCOLAIRE CHRAKA SOUFLA,DOUAR CHRAKA COMMUNE hjar ennahl,HJAR ENNHAL,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,hjar ennhal,37
812,ECOLE ETTABARI  2,OULAD HMAID KSAR ELKEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,ksar el kebir,80
813,MADRASSATCOM bni hadifa,centre bni hdifa,Bni Hadifa,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,bni hadifa,116
814,SS SANIAT TORRES,HAY SANIAT TORRES ROUTE DE SEBTA  MDIQ,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,m'diq,46
815,SS TAMALOUT,douar tamatout c ouled ali mansour,Oulad Ali Mansour,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,oulad ali mansour,66
816,SS IFARTEN  TOUGHNATEN,douar ifarten oulad ali mansour,Oulad Ali Mansour,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,oulad ali mansour,66
817,ECOLE IBNOU ZOHR,ibnou zohr hay assalam ksar el kebir,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,ksar el kebir,80
818,ECOLE JABER IBNOU HAYANE,lottissement ZEKANE BLAD EL HAWARI,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,ksar el kebir,80
819,ECOLE PRIMAIRE ASSALAM,ZONE INDUSTIELLE GZENNAYA,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,gueznaia,36
820,ECOLE ABDELLAH CHEFCHAOUNI      ,HAY SALAM,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,m'diq,46
821,ECOLE AL KHAOUARIZMI,lot maghreb el jadid,Larache,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,larache,81
822,GROUPE SCOLAIRE AL IMAM ACHATIBI,HAY KHREB COM CHARFMGHOGHA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
823,ECOLE 18 NOVEMBRE,hay al aghrasse martil,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,martil,48
824,ECOLE ABDESSAMAD ELKANFAOUI,LOTISSEMENT ALMAGHREB ELJADID,Larache,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,larache,81
825,MEDRASET COM,quartier al manar 1 ,Larache,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,larache,81
826,ecole IDRISS PREMIER,hay koelma,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
827,ECOLE IBN TAWIT,LOT MIXTA,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,martil,48
828,ECOLE ABI BAKR SADIK,BOUZGHLAL,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,m'diq,46
829,ECOLE PRIMAIRE AL MOUHITE,Lot al mouhite boukhalef,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
830,ECOLE PRIMAIRE AL IRFANE,lot al irfane 1  tanger,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
831,ECOLE PRIMAIRE AL IKHLASSE, lot al ikhlasse route de tetouan MGHOUGHA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
832,ECOLE PRIMAIRE ABOU BAKR ASSADIK,lot kanouni mghogha,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
833,ÉCOLE AMAL,manar2,Larache,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,larache,81
834,ECOLE AGHETASSE,hay aghETASSE,Fnideq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,fnideq,47
835,ecole FATIMA AL FIHRIA,quartier taboula,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
836,ECOLE PRIMAIRE MOHAMMED ELHADDAD,Aouma Al Gharbia,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
837,ECOLE AIN CHOUFOU,HAY AIN CHOUFOU MDIQ,M'Diq,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,m'diq,46
838,ECOLE OUM KALTOUM ,LOTISSEMENT OUM KALTOUM,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,martil,48
839,ECOLE PRIMAIRE EL WAHDA,Mers 2 benimakada ,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
840,ECOLE PRIMAIRE MOULAY YOUSSEF,bir chifa,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
841,SS ELYASSAMINE,chrafate jouAmaa FAHS ANJRA,Jouamaa,Fahs-Anjra,Tanger-Tetouan-Al Hoceima,primaire,fahs anjra,jouamaa,76
842,AHMED BOUKMAKH,cartier ait amhand,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,imzouren,101
843,OUM ALBANINE,IMZOUREN ,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,imzouren,101
844,ECOLE PRIMAIRE EL BARAKA,Lotissement Baraka,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
845,ECOLE PRIMAIRE OTTMANE IBN AFFANE,Quartier Zaidiyine,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
846,ECOLE PRIMAIRE AL KORTOBI,mesnana,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
847,ECOLE PRIMAIRE EL MOTANABI,hay almizane bani makada tanger,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
848,ECOLE PRIMAIRE ARRABIE,COMPLEXE AL HASSANI,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
849,ECOLE PRIMAIRE ANNAMAE,COMPLEXE BARAKA1. LMERS,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
850,ECOLE PRIMAIRE BENI SAID ,bni said  commune  agzenaya,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,gueznaia,36
851,ECOLE PRIMAIRE AL KINDI,MESNANA,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
852,SS AL MOWAHIDINE,DOUAR AL JOHRA ZOUMI,Zoumi,Ouezzane,Tanger-Tetouan-Al Hoceima,primaire,ouezzane,zoumi,179
853,ECOLE RIYAD JAMIAA,LOTISSEMENT RIYAD SOFYA COMMUNE MARTIL,Martil,M'Diq-Fnideq,Tanger-Tetouan-Al Hoceima,primaire,m'diq fnideq,martil,48
854,ECOLE PRIMAIRE IMAM CHADILI,tanja balia sania wikaya,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
855,ECOLE PRIMAIRE MALIKA ELFASSI,AOUAMA CHARKIA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
856,ECOLE PRIMAIRE NAKHIL,BENI SAID,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
857,ECOLE PRIMAIRE AL MANAR,HAY MRABET,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
858,ECOLE PRIMAIRE TAHA HOUSSEIN,lotissement lotinord ,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
859,ECOLE PRIMAIRE SIDI KACEM,ROUTE SIDI KACEM GZENAYA,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,gueznaia,36
860,ECOLE PRIMAIRE ESSMARA,AOUAMA CHARKIA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
861,ECOLE PRIMAIRE ABI DAR AL GHIFARI,MESNANA,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
862,ECOLE PRIMAIRE TAKADDOUM,TANJAH BALIA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
863,ECOLE PRIMAIRE MAARIFA,MGHOGHA KEBIRA,Charf-Mghogha,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,mghogha,180
864,ECOLE PRIMAIRE DHAR OUBARANE,hay boughrman bni bouayach ,Bni Bouayach,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,bni bouayach,100
865,ECOLE PRIMAIRE MADAR AL BAHRAYN,lotissement bab al andalouss 3 BNI MAKADA T,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
866,ECOLE PRIMAIRE ABOU CHOUAIB DOUKKALI,TABOULA RUE OMAR EL MOKHTAR QUARTIER ALBORJ,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
867,ECOLE EGURE AZOUGAR,ALHOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,al hoceima,99
868,ECOLE AL MANAR,hay al manar 3 ,Larache,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,larache,81
869,ECOLE ZAYNAB NEFZAOUIA,AV Boussafou,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
870,ECOLE LALLA AICHA,COMMUNE ZAITOUNE,Zaitoune,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,zaitoune,70
871,ECOLE PRIMAIRE ERRAHMA,achennad sidi idriss,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
872,ECOLE PRIMAIRE LAFRIHIENNE,lafriyienne gueznaia,Gueznaia,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,gueznaia,36
873,ECOLE AZIZA ALAZRAK,LOTISSEMENT SAADA KSAR KEBIR,Ksar El Kebir,Larache,Tanger-Tetouan-Al Hoceima,primaire,larache,ksar el kebir,80
874,ECOLE PRIMAIRE AMTAR,CENTRE DE LA COMMUNE AMTAR,Amtar,Chefchaouen,Tanger-Tetouan-Al Hoceima,primaire,chefchaouen,amtar,139
875,ECOLE SIDI ABID,C/ MINADOUR HUAT ,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,al hoceima,99
876,ECOLE ABDELAZIZ MEZIANE BELFKIH,QUARTIER SOUANI,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
877,ECOLE PRIMAIRE MOHAMMED SABILA,ALIRFANE2 BOUKHALEF   TANGER,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
878,ECOLE PRIMAIRE DEGHALEYINE 2,DEGHALEYINE - ASSILAH,Assilah,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,assilah,35
879,KETAMA.COM,Douar arira Ktema,Ketama,Al Hoceima,Tanger-Tetouan-Al Hoceima,primaire,al hoceima,ketama,129
880,ECOLE MOHAMED ERRAMI,TETOUAN,Tétouan,Tétouan,Tanger-Tetouan-Al Hoceima,primaire,tetouan,tetouan,51
881,ECOLE PRIMAIRE AL HIKMA,BIR GHAZI,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
882,ECOLE PRIMAIRE ATTAHADI,RAHRAH,Tanger-Médina,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,medina,183
883,JABIR IBN HAYYAN,Commune Masmouda Centre,Masmouda,Ouezzane,Tanger-Tetouan-Al Hoceima,primaire,ouezzane,masmouda,165
884,ECOLE PRIMAIRE BNI TOUZINE,BNI TOUZINE BNI MAKADA,Bni Makada,Tanger-Assila,Tanger-Tetouan-Al Hoceima,primaire,tanger assilah,bni makada,182
885,SIDI ABID COLLEGE,AVENUE RHAMNA 45 AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,al hoceima,99
886,NOUVEAU COLLEGE,AVENUE BIR ANZARAN AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,al hoceima,99
887,OMAR IBN ALKHATTAB (COLLEGE),AVENUE DAKHLA hay almadariss AL HOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,al hoceima,99
888,COLLÈGE ANOUAL,hay mirador haut,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,al hoceima,99
889,LYCEE COLLEGIAL TIGHANIMINE,tighanimine quartier ,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,al hoceima,99
890,COLLEGE IGRE AZGUAGH,MUNICIPALE ALHOCEIMA,Al Hoceima,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,al hoceima,99
891,OQBA BNOU NAFIE (COLLEGE), QUARTIER ALHORIA BNI BOUAYACH,Bni Bouayach,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni bouayach,100
892,COLLÈGE MOHAMED VI,RUE AFGHANISTANE IMZOUREN,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,imzouren,101
893,AL QODS COLLEGE,avenue albahrain HAY AL QODS IMZOUREN,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,imzouren,101
894,COLLÈGE ANNASR,imzouren,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,imzouren,101
895,COLLEGE HAY ARRABIE,HAY ARRABIE IMZOUREN,Imzouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,imzouren,101
896,LYCEE COLLEGIAL MALIKA EL FASSI,MUNICIPALE TARGUIST ALHOCEIMA,Targuist,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,targuist,102
897,HASSAN II (COLLEGE),AVENUE WALI AL AAHD TARGUIST,Targuist,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,targuist,102
898,LYCÉE COLLEGEALE AIT YOUSSEF OUALI,municipalité ajdir,Ajdir,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,ajdir,103
899,BNI BOUFRAH COLLEGE,CENTRE BNI BOUFRAH  COMMUNE BNI BOUFRAH,Bni Boufrah,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni boufrah,104
900,COLLEGE BNI GMIL ,Commune Bni Gmil ,Bni Gmil,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni gmil,107
901,LYCEE COLLEGIAL ES-SAYIDA EL HORA,COMMUNE BNI GMIL MAKSSOULINE,Bni Gmil Maksouline,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni gmil maksouline,106
902,COLLEGE SENADA,Commune SENADA ,Senada,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,senada,105
903,COLLEGE AIT KAMRA,CENTRE AIT KAMRA,Ait Kamra,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,ait kamra,119
904,COLLÈGE SIDI BOUAFIF,POSTE D  ait youssef ouali   BP 112,Ait Youssef Ou Ali,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,ait youssef ou ali,112
905,COLLEGE ARBIAA TAOURIRT ,CENTRE ARBIAA TAOURIRT COM ARBIAA TAOURIRT,Arbaa Taourirt,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,arbaa taourirt,109
906,COLLEGE BNI ABDELLAH ,CENTRE BNI ABDELLAH,Bni Abdallah,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni abdellah,117
907, COLLEGE BNI HADIFA,CENTRE BNI HADIFA  COMMUNE BNI HADIFA,Bni Hadifa,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni hadifa,116
908,LYCEE COLLEGIAL 20 AOUT,CHAKRANE,Chakrane,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,chakrane,108
909,LYCEE COLLEGIAL HADOU-BEN-HAMMOU,COMMUNE IZMMOUREN,Izemmouren,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,izemmouren,118
910,LYCEE COLLEGIAL LOUTA,COMMUNE LOUTA CENTRE,Louta,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,louta,113
911,MOHAMED ETTARHOUCHI(COLLEGE),commune de nekor,Nekkour,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,nekkour,111
912,COLLEGE ROUADI ,DOUAR ROUADI COMMUNE ROUADI,Rouadi,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,rouadi,120
913,LYCEE COLLEGIAL MOHAMMED AHMED EL AZZOUZI,commune tifrouine alhociema,Tifarouine,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,tifarouine,110
914,COLLEGE EZZAOUIA,COMMUNE ZAOUIAT SIDI ABD EL KADER,Zaouiat Sidi Abdelkader,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,zaouiat sidi abdelkader,115
915,LYCEE COLLEGIAL SANHAJA,جماعة بني أحمد إموكزن,Bni Ahmed Imoukzan,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni ahmed imoukzan,127
916,LYCEE COLLEGIAL EL MEKI ESSEDAHI,BNI BCHIR,Bni Bchir,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,bni bchir,125
917,COLLEGE CHAHID ABD AL SALAM BEN EL HAJ MOHAMMED ,SIDI BOUZINEB CENTRE,Sidi Bouzineb,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,sidi bouzineb,121
918,COLLEGE ZARKT,COMMUNE ZARKT,Zarkt,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,zarkt,124
919,IKKAWEN (COLLEGE),CENTRE ABDELGHAYA SOUAHEL COM ABDELGHAYA SOUAHEL,Abdelghaya Souahel,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,abdelghaya souahel,134
920,COLLEGE ISSAGUEN ,CENTRE ISSAGUEN  COMMUNE ISSAGUEN,Issaguen,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,issaguen,131
921,COLLEGE TAGHZOUT,COMMUNE TAGHZOUT,Taghzout,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,taghzout,133
922,COLLEGE TAMSAOUT ,commune rural tamsaoute,Tamsaout,Al Hoceima,Tanger-Tetouan-Al Hoceima,collegial,al hoceima,tamsaout,128
923,LYCEE COLLEGIAL ADRAR,AIN HAWZI,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,chefchaouen,135
924,LYCEE COLLEGIAL GRANSSIF,QUART GRANSSIF CHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,chefchaouen,135
925,LYCEE COLLEGIAL LOUBAR,loubar chefchaouen,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,chefchaouen,135
926,LYCEE COLLEGIAL EL MACHICHI,AVENUE EL MACHICHICHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,chefchaouen,135
927,LYCEE COLLEGIAL MOULAY EL HASSAN I,AVENUE ALLAL BEN ABDELLAHCHEFCHAOUEN,Chefchaouen,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,chefchaouen,135
928,LYCÉE COLLÈGIALE IBN SINA,bab berred,Bab Berred,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bab berred,136
929,LYCEE COLLEGIAL AOUNANE,COMMUNE AOUNANE CENTRE,Iounane,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,iounane,137
930,LYCEE COLLEGIAL MEHDI BEN BARKA,TAMOROT CENTRE COMMUNE TAMOROT,Tamorot,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,tamorot,138
931,LYCEE COLLEGIAL YOUSSEF BNOU TACHFINE,CENTRE DE BAB TAZA COMMUNE BAB TAZA,Bab Taza,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bab taza,148
932,LYCEE COLLEGIAL TARIK BNOU ZIYAD,Commune Beni Derkoul,Bni Darkoul,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni darkoul,150
933,LYCEE COLLEGIAL BNI SALEH,commune bni salah chefchaouen,Bni Salah,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni salah,149
934,LYCEE COLLEGIAL DERDARA,commune derdara,Derdara,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,derdara,153
935,LYCEE COLLEGIAL MOHAMED EL BAQALI,FIFI CENTRE,Fifi,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,fifi,152
936,LYCEE COLLEGIAL BNI AHMED GHARBIA,CENTRE DE LA COMMUNE BNI AHMED GHARBIA,Bni Ahmed Gharbia,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni ahmed gharbia,145
937,LYCEE COLLEGIAL SIJLMASA,college sijilmasa commune el mansoura chefchaouen,Mansoura,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,mansoura,147
938,LYCEE COLLEGIAL BOUHMED,CENTRE BOUHMED COMMUNE BNI BOUZRA,Bni Bouzra,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni bouzra,158
939,LYCEE COLLGIALE BNI MANSOUR,CENTRE DE LA COMMUNE BNI MANSOUR,Bni Mansour,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni mansour,157
940,LYCEE COLLEGIAL BNI SELMANE,CENTRE DE LA COMMUNE BNI SELMANE,Bni Selmane,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni selmane,156
941,LYCEE COLLEGIAL OMAR EL JAYDI,COMMUNE RURALE STEHAT CHEFCHAOUEN,Steha,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,steha,159
942,LYCEE COLLEGIAL TASSIFT,CENTRE DE LA COMMUNE TASSIFT,Tassift,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,tassift,161
943,LYCEE COLLEGIAL KAA ASSRASS,KAA ASSRASS COMMUNE TIZGANE,Tizgane,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,tizgane,160
944,LYCEE COLLEGIAL AMTAR,COMMUNE AMTAR,Amtar,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,amtar,139
945,LYCEE COLLEGIAL BNI SMIH,commune bni smih chefchaouen,Bni Smih,Chefchaouen,Tanger-Tetouan-Al Hoceima,collegial,chefchaouen,bni smih,143
