territoire_id,indicateur,valeur,indicateur_id
55,Mode de transport (%) - Transport de l'employeur / Etablissement,7.9,506
55,Mode de transport (%) - Train,0.0,507
55,Mode de transport (%) - Tram,0.0,508
55,Mode de transport (%) - Transport informel,7.1,509
55,Mode de transport (%) - Animaux,0.0,510
55,Mode de transport (%) - Autre,0.1,511
55,Mode de transport (%) - Ne se déplace pas,4.9,512
56,Population sédentaire active occupée (15+),1660.0,500
56,Mode de transport (%) - À pieds,64.1,501
56,Mode de transport (%) - Motocycle/ Bicyclette,0.4,502
56,Mode de transport (%) - Voiture privée,2.3,503
56,Mode de transport (%) - Bus,1.2,504
56,Mode de transport (%) - Taxi,8.0,505
56,Mode de transport (%) - Transport de l'employeur / Etablissement,6.7,506
56,Mode de transport (%) - Train,0.0,507
56,Mode de transport (%) - Tram,0.0,508
56,Mode de transport (%) - Transport informel,1.0,509
56,Mode de transport (%) - Animaux,0.5,510
56,Mode de transport (%) - Autre,0.4,511
56,Mode de transport (%) - Ne se déplace pas,15.4,512
57,Population sédentaire active occupée (15+),570.0,500
57,Mode de transport (%) - À pieds,87.0,501
57,Mode de transport (%) - Motocycle/ Bicyclette,0.5,502
57,Mode de transport (%) - Voiture privée,1.8,503
57,Mode de transport (%) - Bus,3.5,504
57,Mode de transport (%) - Taxi,1.2,505
57,Mode de transport (%) - Transport de l'employeur / Etablissement,1.8,506
57,Mode de transport (%) - Train,0.0,507
57,Mode de transport (%) - Tram,0.0,508
57,Mode de transport (%) - Transport informel,3.2,509
57,Mode de transport (%) - Animaux,0.5,510
57,Mode de transport (%) - Autre,0.0,511
57,Mode de transport (%) - Ne se déplace pas,0.5,512
58,Population sédentaire active occupée (15+),2941.0,500
58,Mode de transport (%) - À pieds,38.8,501
58,Mode de transport (%) - Motocycle/ Bicyclette,15.2,502
58,Mode de transport (%) - Voiture privée,9.0,503
58,Mode de transport (%) - Bus,8.7,504
58,Mode de transport (%) - Taxi,4.7,505
58,Mode de transport (%) - Transport de l'employeur / Etablissement,3.9,506
58,Mode de transport (%) - Train,0.0,507
58,Mode de transport (%) - Tram,0.0,508
58,Mode de transport (%) - Transport informel,5.3,509
58,Mode de transport (%) - Animaux,0.4,510
58,Mode de transport (%) - Autre,0.6,511
58,Mode de transport (%) - Ne se déplace pas,13.5,512
